,ticker,1Y,5Y
0,BYON,-32.00523,-6.30063
0,BYRN,290.82126,1055.71429
0,BZH,39.52174,95.79012
0,CABA,-62.99632,-54.8
0,CABO,-43.66279,-73.67236
0,CAC,49.41046,-7.73606
0,CADE,64.85526,9.36658
0,CADL,556.17978,-16.57143
0,CAKE,39.59224,7.5228
0,CAL,19.02383,39.5045
0,CALM,104.80791,129.218
0,CALX,-9.27666,441.79523
0,CAPR,656.25,688.12261
0,CARE,65.47945,-8.06697
0,CARG,77.16844,2.03029
0,CARS,-3.33745,50.09597
0,CASH,66.99541,103.77834
0,CASS,8.46175,-23.43511
0,CATX,350.35461,298.11912
0,CATY,33.8637,24.27536
0,CBAN,58.72518,-3.55556
0,CBL,32.52595,-10.63333
0,CBNK,26.22866,80.33999
0,CBRL,-26.4572,-68.70744
0,CBT,69.35774,156.67501
0,CBU,48.12484,-10.09777
0,CBUS,-77.80458,-98.5653
0,CBZ,30.8763,166.1882
0,CCB,48.7645,268.75
0,CCBG,17.05321,24.75463
0,CCCC,305.84416,-75.48058
0,CCNE,35.51508,-20.87072
0,CCO,38.39286,-33.76068
0,CCOI,33.13376,46.49792
0,CCRN,-46.24329,14.25856
0,CCS,61.82245,194.62267
0,CCSI,-3.63888,-41.28544
0,CDE,178.37838,48.35391
0,CDLX,-65.12821,-89.24901
0,CDMO,41.40845,87.66355
0,CDNA,350.47985,-12.29447
0,CDP,37.73748,6.83188
0,CDRE,37.40129,150.35971
0,CDT,-93.48466,-98.93159
0,CDXC,168.21705,-4.94505
0,CDXS,95.83333,-75.7732
0,CDZI,14.02214,-73.83573
0,CECO,73.56173,81.91057
0,CEIX,3.77812,644.48276
0,CELC,61.13886,-1.94529
0,CENT,-1.57205,48.22446
0,CENTA,-8.64508,32.0309
0,CENX,183.02207,173.27869
0,CERS,31.25,-62.58352
0,CEVA,35.99089,-14.50054
0,CFB,54.94186,27.10652
0,CFFN,38.85057,-58.17175
0,CGEM,92.62782,-45.83751
0,CGON,-1.23756,-1.23756
0,CHCO,30.28765,46.03616
0,CHCT,-37.23443,-62.58051
0,CHEF,113.56467,8.11818
0,CHGG,-81.73077,-95.35594
0,CHMG,18.09762,9.21296
0,CHPT,-52.85714,-86.46154
0,CHRS,-72.50235,-95.43379
0,CHX,-11.85841,16.49123
0,CIFR,101.49813,-45.65657
0,CIM,11.11111,-74.27073
0,CIO,57.67045,-59.37042
0,CIVB,17.97082,-18.84124
0,CIX,59.58034,87.78428
0,CLAR,-21.2844,-64.69136
0,CLB,-18.85889,-55.70613
0,CLBK,7.20663,2.56254
0,CLDT,-12.78826,-52.51142
0,CLDX,17.96875,1115.67797
0,CLFD,48.24663,212.51015
0,CLMB,145.81337,647.67523
0,CLNE,-24.53333,27.47748
0,CLPR,31.17155,-33.58051
0,CLSK,198.23737,148.82353
0,CLW,-19.02299,53.98907
0,CMC,37.57803,198.3216
0,CMCL,54.73978,138.19742
0,CMCO,6.54649,-9.72669
0,CMP,-48.3896,-76.4435
0,CMPO,156.40599,56.12969
0,CMPR,30.59019,-39.72992
0,CMPX,0.0,-78.23529
0,CMRE,53.6612,105.25547
0,CMT,-39.3181,186.4726
0,CMTG,-38.36538,-62.29412
0,CNDT,21.47436,-35.10274
0,CNK,83.90212,-21.12676
0,CNMD,-32.23649,-34.67049
0,CNNE,11.80596,-32.64085
0,CNO,55.60954,124.82451
0,CNOB,52.43243,12.6498
0,CNS,102.56955,64.5222
0,CNSL,14.88834,31.90883
0,CNX,57.36912,394.74412
0,CNXN,38.78487,78.74016
0,COCO,20.14475,121.00592
0,CODI,20.64298,10.25773
0,COFS,83.50148,5.7094
0,COGT,33.10887,110.28369
0,COHU,-21.09057,64.89849
0,COLL,71.49577,207.16091
0,COMM,163.39286,-54.82389
0,COMP,169.85646,-72.00993
0,CON,-6.00534,-6.00534
0,COOK,13.04348,-85.81818
0,COOP,74.46849,678.89831
0,CORT,80.22018,253.56371
0,CORZ,272.96512,272.96512
0,COUR,-57.46227,-83.08889
0,CPF,81.55712,-2.43484
0,CPK,35.15362,28.86774
0,CPRX,67.75738,285.68807
0,CPS,21.09929,-59.05276
0,CPSS,9.12201,194.46154
0,CRAI,97.16865,360.57992
0,CRBP,205.18135,-88.71648
0,CRBU,-48.29396,-87.92892
0,CRC,-5.74046,538.91001
0,CRCT,-20.52821,-62.80899
0,CRD-A,25.73034,4.09302
0,CRDF,183.20213,163.80952
0,CRDO,174.43299,242.74678
0,CRGX,44.25327,44.25327
0,CRGY,2.67112,-26.87277
0,CRK,-5.26756,60.70922
0,CRMD,255.55556,78.62839
0,CRML,-39.51613,-39.51613
0,CRMT,-40.5814,-54.90347
0,CRNC,-81.8678,-81.05196
0,CRNX,107.71408,264.82287
0,CRS,161.52704,213.41897
0,CRSR,-48.37945,-54.17544
0,CRVL,56.64033,292.40102
0,CRVO,25.52381,-85.71274
0,CSGS,-2.72562,-5.78803
0,CSR,36.58537,-10.97545
0,CSTE,12.82051,-74.98579
0,CSTL,148.98438,68.53517
0,CSTM,-12.22843,-2.0097
0,CSV,43.9659,48.01661
0,CSWI,126.17032,480.70668
0,CTBI,40.88033,17.96821
0,CTGO,34.08578,62.73973
0,CTKB,11.25541,-72.60128
0,CTLP,45.28302,36.68639
0,CTNM,4.35065,4.35065
0,CTO,23.87015,-13.00849
0,CTOS,-41.84397,-39.14657
0,CTRE,42.30769,25.8399
0,CTRI,-20.10376,-20.10376
0,CTRN,-17.76371,7.97784
0,CTS,21.80083,40.08902
0,CTV,83.84569,-92.85435
0,CUBI,39.90087,109.46197
0,CURV,76.54867,-83.47826
0,CVBF,21.5534,-11.58192
0,CVCO,67.42647,113.13756
0,CVGI,-56.19597,-60.26144
0,CVGW,9.46108,-69.98687
0,CVI,-24.94584,-32.60145
0,CVLG,21.8706,221.9195
0,CVLT,111.21922,203.03162
0,CVRX,-19.52941,-63.35714
0,CWAN,41.4966,6.58258
0,CWBC,47.08661,89.06883
0,CWCO,-11.31159,57.09896
0,CWH,21.65714,137.08241
0,CWK,96.23494,-30.02148
0,CWST,37.15415,142.09302
0,CWT,13.97735,-2.80663
0,CXM,-44.87472,-58.75
0,CXW,16.72355,-11.85567
0,CYH,128.1746,34.34579
0,CYRX,-28.35968,-49.65278
0,CYTK,68.78921,373.67958
0,CZFS,30.31271,1.09793
0,CZNC,11.01347,-27.6165
0,DAKT,51.33929,87.29282
0,DAN,-16.10845,-32.73657
0,DAVE,765.21739,-86.03954
0,DAWN,49.8996,-36.46809
0,DBD,146.55647,117.54983
0,DBI,-45.56377,-64.73054
0,DBRG,6.69317,-29.75567
0,DC,-12.5,-65.50725
0,DCGO,-43.0,-66.79612
0,DCO,36.67671,59.62795
0,DCOM,61.82825,-2.40561
0,DDD,-27.25061,-64.0625
0,DEA,34.12774,-36.30602
0,DEC,-34.40678,-57.62774
0,DEI,67.26457,-56.31295
0,DENN,-23.0591,-69.79072
0,DESP,130.89172,43.70664
0,DFH,78.30437,61.62291
0,DFIN,24.8937,477.47989
0,DGICA,4.06272,0.68965517
0,DGII,20.84318,114.47552
0,DH,-29.43038,-89.69739
0,DHC,104.65116,-63.33333
0,DHIL,1.79083,16.10339
0,DHT,5.77105,55.27778
0,DIBS,19.7861,-84.2807
0,DIN,-37.37535,-57.5733
0,DIOD,-11.46196,49.69426
0,DJCO,62.45233,75.93116
0,DK,-36.32236,-55.65217
0,DLHC,-35.26276,100.4717
0,DLX,8.64339,-60.80132
0,DMRC,20.6015,-18.12149
0,DNLI,41.06952,73.89585
0,DNOW,8.42946,16.1597
0,DNTH,133.96538,-82.59323
0,DNUT,-9.54259,-45.38095
0,DOCN,98.78957,0.47058824
0,DOLE,42.61106,8.48276
0,DOMO,-5.46318,-50.8642
0,DORM,58.62633,39.70235
0,DRH,15.31532,-11.46245
0,DRS,51.15546,425.18248
0,DRVN,27.88204,-46.38441
0,DSGN,162.9108,-86.50277
0,DSGR,37.02814,84.77557
0,DSP,123.77358,-75.14669
0,DTC,-67.25441,-92.61783
0,DTI,-11.68831,-65.48223
0,DVAX,-20.4924,157.14286
0,DX,21.84466,-18.82277
0,DXLG,-32.3741,113.63636
0,DXPE,55.62442,50.81081
0,DY,137.13317,296.13281
0,DYN,402.7027,40.08368
0,EAF,-45.34161,-84.80138
0,EAT,187.98402,127.72783
0,EB,-66.47332,-83.57021
0,EBC,44.81547,35.63786
0,EBF,-0.38517092,4.81256
0,EBTC,24.95088,5.82363
0,ECPG,6.837,30.29429
0,ECVT,-29.30845,-59.75
0,EDIT,-39.84,-81.62268
0,EE,48.63636,-14.7486
0,EEX,-17.34104,-55.7732
0,EFC,4.71854,-31.02508
0,EFSC,44.4102,23.30144
0,EGAN,-18.94563,-34.4
0,EGBN,27.47797,-48.71511
0,EGHT,-12.55411,-89.15145
0,EGY,33.18284,182.29665
0,EHAB,-8.88325,-71.28
0,EIG,26.00363,12.85085
0,ELEV,-4.42593,-94.88462
0,ELME,24.30044,-42.44801
0,ELVN,125.54687,-51.88333
0,EMBC,-9.54223,-70.14894
0,EML,96.0597,11.51104
0,ENFN,3.65297,-54.16456
0,ENR,3.50318,-21.45964
0,ENS,13.50153,50.83824
0,ENSG,54.42191,249.88157
0,ENTA,41.22905,-79.26849
0,ENV,64.09519,3.75331
0,ENVA,88.51455,308.77609
0,ENVX,18.75648,-8.68526
0,EOLS,110.63554,0.06161429
0,EP,-39.14081,540.70352
0,EPAC,56.32956,92.21739
0,EPC,2.25891,7.35786
0,EPM,-18.125,-3.32103
0,EPRT,65.39776,36.98464
0,EQBK,79.48283,54.97804
0,EQC,9.01594,-37.83699
0,ERAS,22.42152,-84.33735
0,ERII,4.76454,91.78499
0,ESCA,-15.03474,17.05831
0,ESE,29.87039,52.57163
0,ESGR,36.80329,65.56889
0,ESNT,33.04904,21.37716
0,ESPR,158.98919,-94.8137
0,ESQ,43.28693,176.39671
0,ESRT,47.88918,-21.55353
0,ESSA,28.47365,14.80122
0,ETD,5.50459,55.16347
0,ETNB,22.07207,-60.91346
0,ETWO,6.29371,-69.29293
0,EU,38.70968,1333.33333
0,EVC,-38.71866,-16.66667
0,EVCM,6.20621,-39.71591
0,EVER,163.38419,4.51293
0,EVEX,-53.21477,-66.4548
0,EVGO,248.7069,-17.5449
0,EVH,-11.04718,207.55968
0,EVI,-22.18623,-44.28986
0,EVLV,9.13706,-55.80678
0,EVRI,24.16045,43.27234
0,EVTC,-5.1422,4.32859
0,EWCZ,-53.48989,-66.66667
0,EWTX,417.83061,16.16667
0,EXLS,56.31868,203.12024
0,EXPI,-6.74982,196.96262
0,EXPO,29.62309,70.27696
0,EXTR,-28.96882,99.05914
0,EYE,-37.65823,-57.4514
0,EYPT,58.40118,-60.07463
0,FA,47.50186,0.40609137
0,FARO,39.98488,-60.57897
0,FATE,75.0,-78.32072
0,FBIZ,47.18262,69.77291
0,FBK,62.49576,25.70829
0,FBLG,-89.50172,-89.50172
0,FBMS,24.10714,-0.86821705
0,FBNC,55.44444,12.73167
0,FBP,53.0038,96.29268
0,FBRT,5.86292,-25.02924
0,FC,5.93154,11.37363
0,FCBC,41.75788,31.02391
0,FCEL,-70.52727,4.58065
0,FCF,38.80597,23.45133
0,FCFS,9.32195,17.31073
0,FCPT,40.47161,2.96296
0,FDBC,11.52744,-22.97153
0,FDMT,-14.2,-78.81481
0,FDP,15.78106,0.45060659
0,FELE,23.26245,110.83113
0,FENC,-31.47059,2.19298
0,FET,-36.49603,-43.78906
0,FF,-9.18836,-51.98381
0,FFBC,32.55937,6.84815
0,FFIC,24.76675,-32.46097
0,FFIN,57.33107,4.99149
0,FFNW,105.44465,58.32168
0,FFWM,53.44468,-52.17957
0,FG,42.00469,152.89552
0,FHTX,133.98058,-60.09934
0,FIBK,40.38634,-26.0355
0,FIGS,4.42623,-78.78081
0,FIHL,27.6259,37.51938
0,FIP,185.48387,195.0
0,FISI,59.97459,-18.14044
0,FIZZ,4.51657,92.43627
0,FL,15.79717,-47.42085
0,FLGT,-23.59684,68.52659
0,FLIC,26.58228,-44.18205
0,FLL,28.20513,114.59227
0,FLNC,15.04868,-40.91429
0,FLNG,-16.43472,125.5814
0,FLR,58.55166,175.92213
0,FLWS,13.67989,-40.30172
0,FLXS,114.60957,177.16331
0,FLYW,-39.22261,-50.99715
0,FMAO,56.15735,5.79374
0,FMBH,46.59048,10.44776
0,FMNB,36.70065,-1.33779
0,FN,52.51013,360.44099
0,FNA,-41.49286,-71.51256
0,FNKO,57.75194,-32.54144
0,FNLC,14.49847,-7.50177
0,FOLD,10.99815,45.04831
0,FOR,36.19658,72.36344
0,FORM,36.29904,112.21741
0,FORR,-40.3238,-54.8433
0,FOXF,-53.60603,-38.7107
0,FPI,7.33591,61.15942
0,FRBA,34.57014,38.19703
0,FREY,-69.05444,-89.00204
0,FRGE,-45.45455,-87.1969
0,FRME,39.89521,-2.27451
0,FRPH,9.59464,21.32565
0,FRSH,-38.32695,-76.2776
0,FRST,55.30799,-23.84319
0,FSBC,60.6093,76.24633
0,FSBW,47.32666,59.96255
0,FSLY,-48.03371,-66.47032
0,FSP,4.81928,-80.24972
0,FSS,53.75328,163.16262
0,FSTR,5.56745,-2.95276
0,FTAI,334.2892,952.18034
0,FTDR,70.54703,1.90334
0,FUBO,-32.06751,-86.18026
0,FUL,15.84741,59.86267
0,FULC,-0.56657224,-21.30045
0,FULT,42.83388,5.15588
0,FVCB,13.5426,-9.41614
0,FWRD,-46.87332,-38.1744
0,FWRG,-0.22975302,-21.50926
0,GABC,52.24741,21.15561
0,GALT,31.5,-33.41772
0,GAMB,-26.81648,22.125
0,GATX,24.16374,71.88771
0,GBCI,56.47421,8.81445
0,GBIO,143.26672,-90.9275
0,GBTG,50.78125,-20.0
0,GBX,25.97466,67.85714
0,GCBC,24.14242,104.21429
0,GCI,115.70248,-41.61074
0,GCMG,51.42119,15.58185
0,GCO,8.65562,-26.50722
0,GCT,212.89157,65.51944
0,GCTS,-81.83042,-81.83042
0,GDEN,-6.31383,121.75824
0,GDOT,-4.97925,-53.24622
0,GDYN,46.19003,52.80236
0,GEF,2.69015,62.64266
0,GENC,43.84835,73.06368
0,GEO,76.57343,-5.3125
0,GEOS,-9.7992,-26.74494
0,GERN,123.16384,166.89189
0,GETY,-10.44084,-61.78218
0,GFF,70.83333,240.07258
0,GH,-19.78445,-69.20804
0,GHC,37.80798,21.84769
0,GHM,93.01607,51.67557
0,GIC,4.78234,43.85522
0,GIII,29.85743,21.21673
0,GKOS,93.17386,109.55696
0,GLDD,55.58408,11.19266
0,GLNG,59.5654,158.27586
0,GLRE,24.83901,29.98084
0,GLSI,72.32947,167.8
0,GLUE,105.66038,-74.26818
0,GMGI,-15.80882,154.44444
0,GMRE,9.62441,-22.10175
0,GMS,62.49128,209.43522
0,GNE,-14.61741,116.02136
0,GNK,20.52593,64.67066
0,GNL,3.57143,-58.20896
0,GNTY,19.20117,18.50638
0,GNW,20.93426,62.55814
0,GOCO,-8.42191,-96.16307
0,GOEV,-85.16667,-99.58843
0,GOGL,44.22572,80.45977
0,GOGO,-38.62816,17.64706
0,GOLF,19.69052,122.03086
0,GOOD,37.26813,-30.15873
0,GPI,46.56776,269.86041
0,GPMT,-25.06203,-83.6933
0,GPOR,15.82182,98.88965
0,GPRE,-57.78764,2.4237
0,GPRO,-50.75188,-64.10959
0,GRBK,104.78764,642.85714
0,GRC,25.5966,8.22535
0,GRND,117.06485,19.21275
0,GRNT,-1.15512,-39.67774
0,GRPN,-11.32404,-82.68707
0,GRWG,-4.69484,-48.60759
0,GSAT,-11.81102,202.2942
0,GSBC,16.55187,-8.45902
0,GSHD,40.40198,95.85534
0,GT,-31.7053,-45.58047
0,GTLS,-15.22018,122.0809
0,GTN,-11.25198,-65.70729
0,GTY,21.50416,-2.54623
0,GUTS,-79.68872,-79.68872
0,GVA,139.86816,130.48747
0,GWRS,36.83652,6.09053
0,GYRE,100.70922,-82.59533
0,HAE,-15.59188,-41.16306
0,HAFC,34.3414,6.84126
0,HAIN,-17.99438,-60.10941
0,HALO,48.89272,237.4837
0,HASI,100.34904,17.58279
0,HAYN,45.34884,68.53933
0,HBB,145.3958,67.8453
0,HBCP,35.36223,18.10881
0,HBI,65.81986,-54.12141
0,HBIO,-43.57143,-18.83562
0,HBNC,53.59343,-15.52795
0,HBT,19.39967,35.60606
0,HCAT,13.75661,-69.60057
0,HCC,30.02977,177.15322
0,HCI,99.15735,177.2564
0,HCKT,15.58677,54.23216
0,HCSG,5.44904,-58.36653
0,HDSN,-35.855,1407.40741
0,HE,-18.65242,-78.21303
0,HEAR,105.10455,42.52137
0,HEES,27.12329,70.87379
0,HELE,-36.16585,-59.04738
0,HFFG,-10.88083,-81.39535
0,HFWA,29.45783,-22.5027
0,HG,22.53333,22.53333
0,HGV,3.4303,9.21472
0,HI,-26.79087,-7.79907
0,HIFS,68.46361,35.89118
0,HIMS,272.3748,134.01015
0,HIPO,160.98901,-93.3913
0,HL,73.64706,276.53061
0,HLF,-49.70588,-82.68354
0,HLIO,-5.08441,19.35325
0,HLIT,36.07955,118.05766
0,HLLY,-34.65116,-71.17949
0,HLMN,59.05045,9.27625
0,HLNE,121.39414,203.30173
0,HLVX,-82.84911,-90.41383
0,HLX,-1.28332,20.33694
0,HMN,18.37262,-19.60526
0,HMST,193.15895,-49.30411
0,HNI,58.77271,41.0426
0,HNRG,-29.87288,199.09639
0,HNST,216.10169,-76.6875
0,HOFT,-6.51542,-28.60951
0,HOMB,29.64775,38.74346
0,HONE,41.05603,27.83203
0,HOPE,51.13501,-12.87879
0,HOUS,4.12621,-47.81022
0,HOV,166.18391,601.40793
0,HOWL,60.11236,-82.29814
0,HP,-14.90244,-9.21155
0,HPK,-19.37716,36.25731
0,HPP,-2.65306,-85.97884
0,HQI,-7.70751,115.53846
0,HQY,21.9458,56.93078
0,HRI,57.69984,257.51745
0,HRMY,76.96203,-5.56606
0,HROW,299.0099,1019.44444
0,HRTG,91.16541,-27.51247
0,HRTX,200.86436,-90.4937
0,HSHP,43.94251,20.86207
0,HSII,59.56725,37.46345
0,HSTM,29.67183,7.96964
0,HTBI,67.46072,25.05678
0,HTBK,17.0581,-18.22107
0,HTH,11.63636,28.34448
0,HTLD,-21.8943,-48.66937
0,HTLF,103.91396,26.82018
0,HTZ,-72.11268,-88.99592
0,HUBG,13.94737,77.38632
0,HUMA,149.53271,-44.77766
0,HURN,10.38988,81.53743
0,HUT,45.30806,115.91549
0,HVT,-6.17375,21.84349
0,HWC,51.2615,27.94376
0,HWKN,122.35714,503.00242
0,HY,65.74627,34.25348
0,HYLN,309.79592,-74.54361
0,HZO,0.30140656,84.87654
0,IART,-47.51143,-68.4202
0,IAS,-10.10101,-48.10496
0,IAUX,-23.68421,-44.23077
0,IBCP,84.36628,53.08299
0,IBEX,16.94268,19.22078
0,IBOC,46.7345,53.90916
0,IBP,119.08025,272.18137
0,IBRX,148.25175,219.81982
0,IBTA,-31.84504,179.9125
0,IBTX,57.61644,7.47245
0,ICFI,39.6231,114.38014
0,ICHR,10.22907,6.20244
0,ICUI,69.12098,15.93987
0,IDCC,100.67253,192.14837
0,IDT,66.54598,526.703
0,IDYA,15.69876,423.38983
0,IE,-7.72769,-7.12963
0,IESC,271.90244,1008.13953
0,IGMS,252.13483,-17.65633
0,IGT,-31.85781,47.56718
0,IHRT,-28.27869,-88.08713
0,III,-25.48544,36.44444
0,IIIN,-3.68647,31.58924
0,IIIV,19.80198,16.52306
0,IIPR,83.97751,77.85326
0,ILPT,74.89362,-81.30118
0,IMAX,15.69282,-0.23992322
0,IMKTA,-18.51567,61.87087
0,IMMR,31.875,5.36829
0,IMNM,38.32753,-11.44981
0,IMVT,-13.10651,189.64497
0,IMXI,9.66361,23.06108
0,INBK,131.15803,59.30335
0,INBX,4.58839,-24.8667
0,INDB,34.50507,-23.43481
0,INDI,-33.90476,-64.66395
0,INFN,118.77023,19.85816
0,INFU,-26.47059,3.84615
0,INGN,105.41761,-81.62359
0,INMB,-26.31579,4.64646
0,INMD,-10.03512,30.02175
0,INN,12.65378,-47.28618
0,INNV,5.43478,-75.95041
0,INO,13.88889,-79.38218
0,INOD,191.39466,1354.81481
0,INSE,-8.8632,20.50955
0,INSM,190.28112,296.05479
0,INST,-7.29495,12.0591
0,INSW,10.0,100.97442
0,INTA,42.84478,76.82143
0,INVA,56.917,81.61025
0,INZY,79.59184,-69.89738
0,IONQ,16.77215,36.66667
0,IOSP,14.98398,19.8901
0,IOVA,187.53623,-50.69583
0,IPAR,-4.47594,65.44169
0,IPI,22.1173,-21.25
0,IPSC,4.7619,-93.25449
0,IRBT,-75.541,-84.58916
0,IRMD,34.5063,118.51536
0,IRON,20.39364,-50.70874
0,IRT,49.27091,29.06437
0,IRTC,-22.72275,-6.2783
0,IRWD,-53.44444,-52.81532
0,ISPR,-26.77966,-14.17219
0,ISTR,104.0,-17.125
0,ITGR,79.14214,70.9699
0,ITI,79.05237,39.96101
0,ITIC,69.40811,32.47245
0,ITOS,0.33076075,-52.23097
0,ITRI,81.57015,34.643
0,IVR,17.5,-94.58387
0,IVT,20.90045,134.16
0,IVVD,-34.19355,-95.11494
0,JACK,-28.91321,-46.41047
0,JAKK,51.32431,176.45161
0,JAMF,9.91464,-34.6492
0,JANX,660.39157,100.75547
0,JBGS,38.3915,-53.85783
0,JBI,8.28905,4.29887
0,JBLU,69.50673,-56.84932
0,JBSS,-2.39826,-1.04211
0,JBT,2.39992,-6.14734
0,JELD,31.55172,-12.75014
0,JILL,-14.49725,175.88889
0,JJSF,10.39512,-14.01425
0,JMSB,34.1853,22.16405
0,JOBY,-3.51494,-47.71429
0,JOE,18.94282,212.25702
0,JOUT,-31.8447,-43.24007
0,JRVR,-49.85549,-81.10022
0,JSPR,168.91892,-79.73523
0,JXN,146.29583,209.72973
0,JYNT,42.35006,-39.45862
0,KAI,48.06287,272.63424
0,KALU,11.42452,-27.94987
0,KALV,44.77086,7.69231
0,KAR,18.28114,-36.06299
0,KBH,87.68804,123.78587
0,KE,-27.52109,19.07591
0,KELYA,11.11735,-15.20994
0,KFRC,-5.95154,39.28757
0,KFS,42.53049,315.55556
0,KFY,52.27173,89.53235
0,KGS,81.33803,96.81529
0,KIDS,7.09419,-26.14704
0,KIND,41.14286,-75.3
0,KLG,64.59924,1.47059
0,KLIC,4.30542,88.76453
0,KLTR,-17.28395,-88.83333
0,KMT,12.26831,-14.63087
0,KN,31.55522,-19.82601
0,KNF,93.32112,140.96445
0,KNSA,69.7377,337.24662
0,KNTK,40.91419,113.82979
0,KOD,135.25641,-81.75037
0,KODK,21.59383,85.4902
0,KOP,1.20753,17.89336
0,KOS,-41.02921,-23.32731
0,KREF,15.18738,-41.09934
0,KRG,28.85572,50.75669
0,KRNY,7.71558,-47.53132
0,KRO,72.19796,-1.00418
0,KROS,111.57895,200.2988
0,KRRO,509.31727,-88.56669
0,KRT,30.14493,45.15086
0,KRUS,34.48845,433.63095
0,KRYS,59.29156,385.96253
0,KTB,74.91438,109.05602
0,KTOS,43.68084,27.42769
0,KURA,133.50923,18.23647
0,KW,-15.79353,-52.98925
0,KWR,9.25671,7.43774
0,KYMR,290.60403,39.98797
0,KYTX,-82.66667,-82.66667
0,LAB,-10.90047,-60.91476
0,LADR,19.91247,-37.19198
0,LANC,5.53442,22.95375
0,LAND,-3.68231,12.28956
0,LASR,27.14777,-18.08118
0,LAUR,9.08451,-1.33758
0,LAW,4.91228,-85.41463
0,LAZR,-77.97849,-91.96863
0,LBPH,1162.55319,256.3964
0,LBRT,-15.02666,101.72612
0,LC,130.82707,-3.53496
0,LCII,8.54119,20.75568
0,LCNB,15.64417,-16.03563
0,LCTX,-25.31034,-10.6712
0,LCUT,21.78218,-26.25899
0,LE,149.62179,38.53904
0,LEGH,42.59769,62.14018
0,LENZ,143.41987,-68.94701
0,LESL,-48.46154,-87.64977
0,LEU,83.56324,2087.03704
0,LFCR,-27.68595,-44.96855
0,LFMD,-32.68366,541.42857
0,LFST,35.12476,-67.85388
0,LGF-A,-0.91743119,-10.53254
0,LGF-B,-5.72626,-15.625
0,LGIH,22.44372,28.3668
0,LGND,107.90498,-1.64871
0,LIF,444799900.0,444799900.0
0,LILA,39.05579,-48.62579
0,LILAK,36.89459,-48.5546
0,LINC,51.22249,478.03738
0,LIND,55.10535,-44.8415
0,LIVN,9.57226,-29.94823
0,LKFN,33.6,45.15266
0,LLAP,-61.99109,-97.48321
0,LMAT,82.87247,148.79281
0,LMB,187.09339,1578.52761
0,LMND,60.53541,-73.21712
0,LMNR,94.60432,45.11803
0,LNKB,2.5974,-47.33333
0,LNN,-5.71594,25.27557
0,LNTH,65.35851,502.90479
0,LNZA,-56.32458,-81.51515
0,LOB,72.6446,157.23577
0,LOCO,54.98199,7.76294
0,LOVE,95.75472,49.74227
0,LPG,7.82895,172.25914
0,LPRO,-12.44094,-45.4367
0,LQDA,81.20915,144.27313
0,LQDT,14.53699,240.61538
0,LRMR,167.02128,-13.94286
0,LRN,47.50057,154.91124
0,LSEA,70.36011,20.11719
0,LTC,14.85659,-32.2691
0,LTH,80.67227,45.35211
0,LUMN,405.38462,-47.05882
0,LUNG,-27.27273,-84.12618
0,LUNR,183.03887,-16.99482
0,LVO,-37.49617,-61.95031
0,LVWR,-23.06748,-35.09317
0,LWAY,132.89589,1121.10092
0,LWLG,-9.7561,516.66667
0,LXEO,4.67662,4.67662
0,LXFR,46.24146,-21.22699
0,LXP,18.04697,-10.66417
0,LXRX,78.89908,-40.90909
0,LXU,1.67785,133.07692
0,LYEL,-28.20513,-93.36886
0,LYRA,-92.71642,-98.68534
0,LYTS,10.61828,205.38033
0,LZ,-31.38034,-81.74373
0,LZB,37.72082,13.14741
0,LZM,-37.08207,-37.01826
0,MAC,78.70281,-34.67799
0,MAMA,102.89474,219.91701
0,MAPS,-21.57522,-91.00305
0,MARA,113.82857,1047.85276
0,MASS,-36.70886,-92.85714
0,MATV,21.01227,-58.79896
0,MATW,-37.35839,-38.16148
0,MATX,57.57966,248.83299
0,MAX,99.37041,-40.36409
0,MBC,75.32348,89.7
0,MBCN,6.92368,18.17391
0,MBI,-37.04918,-60.7763
0,MBIN,62.04955,298.98336
0,MBUU,-13.9066,29.52646
0,MBWM,37.95737,23.35704
0,MC,73.56265,115.95842
0,MCB,76.88172,35.42373
0,MCBS,56.24676,120.32164
0,MCFT,-23.08394,11.72962
0,MCRI,23.05,72.5
0,MCS,6.42857,-54.53537
0,MCW,14.90909,-68.867
0,MCY,125.60272,20.73415
0,MD,2.57857,-45.41166
0,MDGL,65.89104,137.69914
0,MDWD,120.91672,-13.3232
0,MDXG,-4.8414,12.20472
0,MEC,74.67811,57.62974
0,MED,-74.53398,-82.52828
0,MEG,5.02666,25.36364
0,MEI,-55.11168,-69.28277
0,METC,-10.73542,182.35294
0,MFA,42.14781,-59.45323
0,MFIN,39.87635,45.73269
0,MG,125.0,-21.63429
0,MGEE,31.63382,20.15383
0,MGNI,69.78723,35.40724
0,MGNX,-22.0202,-66.08084
0,MGPI,-39.47586,23.78139
0,MGRC,7.789,51.82122
0,MGTX,64.10959,-59.00068
0,MGX,-81.3773,-81.3773
0,MGY,14.55752,151.6035
0,MHLD,9.55414,181.96721
0,MHO,114.52725,318.86745
0,MIR,106.28571,45.12563
0,MIRM,41.09,403.19693
0,MITK,-6.34096,-6.53527
0,MITT,50.30303,-83.74836
0,MKTW,-70.57286,-94.06687
0,ML,157.54251,-84.03061
0,MLAB,35.93352,-37.69105
0,MLI,105.53179,393.36071
0,MLKN,7.37991,-47.07275
0,MLNK,27.50302,553.07383
0,MLP,50.4104,104.55814
0,MLR,72.92576,96.77019
0,MLYS,64.44709,-25.0
0,MMI,34.01089,1.76406
0,MMS,15.01698,12.92308
